ds,global_tilted_irradiance,yhat
2026-03-03 21:15:00,0.0,1.6734853
2026-03-03 21:30:00,0.0,2.6635554
2026-03-03 21:45:00,0.0,2.494886
2026-03-03 22:00:00,0.0,1.9836614
2026-03-03 22:15:00,0.0,1.8586832
2026-03-03 22:30:00,0.0,1.6179619
2026-03-03 22:45:00,0.0,1.3362381
2026-03-03 23:00:00,0.0,1.498972
2026-03-03 23:15:00,0.0,2.0912466
2026-03-03 23:30:00,0.0,1.188108
2026-03-03 23:45:00,0.0,1.8557192
2026-03-04 00:00:00,0.0,1.8776677
2026-03-04 00:15:00,0.0,1.8302338
2026-03-04 00:30:00,0.0,1.2756008
2026-03-04 00:45:00,0.0,1.1120341
2026-03-04 01:00:00,0.0,2.3033392
2026-03-04 01:15:00,0.0,1.7300801
2026-03-04 01:30:00,0.0,1.3934407
2026-03-04 01:45:00,0.0,1.0398785
2026-03-04 02:00:00,0.0,0.1505732
2026-03-04 02:15:00,0.0,0.036433607
2026-03-04 02:30:00,0.0,0.009080892
2026-03-04 02:45:00,0.0,0.11207256
2026-03-04 03:00:00,0.0,0.5903686
2026-03-04 03:15:00,0.0,0.9582566
2026-03-04 03:30:00,0.0,1.4280579
2026-03-04 03:45:00,0.0,2.2465289
2026-03-04 04:00:00,0.0,2.894838
2026-03-04 04:15:00,0.0,3.2328832
2026-03-04 04:30:00,0.0,5.1927595
2026-03-04 04:45:00,0.0,5.567816
2026-03-04 05:00:00,0.0,6.175642
2026-03-04 05:15:00,0.0,6.509339
2026-03-04 05:30:00,0.0,6.50396
2026-03-04 05:45:00,0.0,5.520562
2026-03-04 06:00:00,0.0,3.0713801
2026-03-04 06:15:00,36.650064794208,235.99393
2026-03-04 06:30:00,97.49932511505719,622.40894
2026-03-04 06:45:00,148.22662609807904,941.48834
2026-03-04 07:00:00,186.5945894955999,1177.6111
2026-03-04 07:15:00,225.33383879342273,1411.7953
2026-03-04 07:30:00,262.68934012751333,1635.4578
2026-03-04 07:45:00,299.2903800988487,1851.2587
2026-03-04 08:00:00,334.50786960307545,2052.0388
2026-03-04 08:15:00,369.89672132287217,2254.7742
2026-03-04 08:30:00,404.459913766,2450.7944
2026-03-04 08:45:00,438.1825269790453,2636.948
2026-03-04 09:00:00,473.5281503718003,2838.223
2026-03-04 09:15:00,508.9862068993998,3042.0442
2026-03-04 09:30:00,544.1007819762951,3242.7615
2026-03-04 09:45:00,576.3712982035061,3434.7012
2026-03-04 10:00:00,610.2629412110141,3640.5696
2026-03-04 10:15:00,642.3549193894988,3840.2158
2026-03-04 10:30:00,670.1890025700438,4018.4573
2026-03-04 10:45:00,692.3197203207872,4165.5757
2026-03-04 11:00:00,712.2098416373501,4303.7886
2026-03-04 11:15:00,726.4288515867272,4413.89
2026-03-04 11:30:00,733.5140696510638,4479.0176
2026-03-04 11:45:00,734.9362480253897,4508.8726
2026-03-04 12:00:00,730.6877419296334,4510.569
2026-03-04 12:15:00,719.2769869819582,4464.8447
2026-03-04 12:30:00,702.6585060558759,4381.8057
2026-03-04 12:45:00,683.2634277729816,4279.498
2026-03-04 13:00:00,656.6102865065656,4131.0195
2026-03-04 13:15:00,628.1464898085316,3965.4395
2026-03-04 13:30:00,596.8183890845487,3778.792
2026-03-04 13:45:00,562.1422099649104,3569.3252
2026-03-04 14:00:00,526.0378923147762,3346.571
2026-03-04 14:15:00,489.56873558547557,3119.4106
2026-03-04 14:30:00,448.554763098583,2861.2456
2026-03-04 14:45:00,408.6785205834245,2609.6936
2026-03-04 15:00:00,367.2397129021002,2346.22
2026-03-04 15:15:00,324.76750085481297,2075.42
2026-03-04 15:30:00,282.8407850732174,1808.6936
2026-03-04 15:45:00,240.790007840588,1539.0529
2026-03-04 16:00:00,196.74307841131036,1258.3507
2026-03-04 16:15:00,156.6078487117722,1002.56036
2026-03-04 16:30:00,114.91176351033013,735.40173
2026-03-04 16:45:00,61.693817772780235,392.6502
2026-03-04 17:00:00,13.846877078153522,85.951065
2026-03-04 17:15:00,0.0,0.0
2026-03-04 17:30:00,0.0,0.0
2026-03-04 17:45:00,0.0,0.0
2026-03-04 18:00:00,0.0,0.0
2026-03-04 18:15:00,0.0,0.0
2026-03-04 18:30:00,0.0,0.0
2026-03-04 18:45:00,0.0,0.0
2026-03-04 19:00:00,0.0,0.0
2026-03-04 19:15:00,0.0,0.0
2026-03-04 19:30:00,0.0,0.0
2026-03-04 19:45:00,0.0,0.0
2026-03-04 20:00:00,0.0,0.21911253
2026-03-04 20:15:00,0.0,1.4809499
2026-03-04 20:30:00,0.0,1.4818245
2026-03-04 20:45:00,0.0,1.9622055
2026-03-04 21:00:00,0.0,2.3141866
2026-03-04 21:15:00,0.0,2.8665357
2026-03-04 21:30:00,0.0,2.0363507
2026-03-04 21:45:00,0.0,2.0201535
2026-03-04 22:00:00,0.0,2.0658574
2026-03-04 22:15:00,0.0,1.8533062
2026-03-04 22:30:00,0.0,1.8582596
2026-03-04 22:45:00,0.0,1.9092796
2026-03-04 23:00:00,0.0,1.7360389
2026-03-04 23:15:00,0.0,1.8170279
2026-03-04 23:30:00,0.0,1.9325688
2026-03-04 23:45:00,0.0,1.5942986
2026-03-05 00:00:00,0.0,1.6642121
2026-03-05 00:15:00,0.0,1.6861264
2026-03-05 00:30:00,0.0,1.2312192
2026-03-05 00:45:00,0.0,1.1573185
2026-03-05 01:00:00,0.0,0.7867687
2026-03-05 01:15:00,0.0,0.25724292
2026-03-05 01:30:00,0.0,0.049877886
2026-03-05 01:45:00,0.0,0.7719044
2026-03-05 02:00:00,0.0,0.43888953
2026-03-05 02:15:00,0.0,0.2858481
2026-03-05 02:30:00,0.0,0.20053202
2026-03-05 02:45:00,0.0,0.22679655
2026-03-05 03:00:00,0.0,0.59876716
2026-03-05 03:15:00,0.0,0.87599194
2026-03-05 03:30:00,0.0,1.2620778
2026-03-05 03:45:00,0.0,1.7714001
2026-03-05 04:00:00,0.0,2.7273653
2026-03-05 04:15:00,0.0,3.4902644
2026-03-05 04:30:00,0.0,4.2920694
2026-03-05 04:45:00,0.0,5.3266134
2026-03-05 05:00:00,0.0,6.005357
2026-03-05 05:15:00,0.0,6.430203
2026-03-05 05:30:00,0.0,6.55034
2026-03-05 05:45:00,0.0,5.680755
2026-03-05 06:00:00,1.0104335312879376,10.203205
2026-03-05 06:15:00,40.04292098547922,257.9139
2026-03-05 06:30:00,96.96466510688333,618.8059
2026-03-05 06:45:00,141.31894331332083,896.6654
2026-03-05 07:00:00,178.70248177201904,1127.352
2026-03-05 07:15:00,214.6544578797818,1343.6116
2026-03-05 07:30:00,249.83727617734652,1553.2876
2026-03-05 07:45:00,283.6139641641793,1750.8813
2026-03-05 08:00:00,317.5481292812136,1941.3097
2026-03-05 08:15:00,350.09700891373427,2127.7654
2026-03-05 08:30:00,383.31314823724824,2315.061
2026-03-05 08:45:00,417.1563291796771,2500.4846
2026-03-05 09:00:00,452.572352677816,2702.34
2026-03-05 09:15:00,490.56643977156205,2924.2668
2026-03-05 09:30:00,527.1491935145941,3133.813
2026-03-05 09:45:00,562.8491947206142,3346.7603
2026-03-05 10:00:00,600.6212756479807,3578.608
2026-03-05 10:15:00,637.0409330351268,3806.075
2026-03-05 10:30:00,669.2045825616116,4012.1243
2026-03-05 10:45:00,697.63273889369,4200.622
2026-03-05 11:00:00,722.3467493427665,4369.736
2026-03-05 11:15:00,741.4097473340876,4510.711
2026-03-05 11:30:00,756.7918402214186,4629.4272
2026-03-05 11:45:00,763.6159209607818,4694.3784
2026-03-05 12:00:00,766.77188878537,4742.291
2026-03-05 12:15:00,763.327884519166,4749.734
2026-03-05 12:30:00,755.2206184928416,4720.082
2026-03-05 12:45:00,741.9627591573685,4657.316
2026-03-05 13:00:00,724.5153221946064,4569.914
2026-03-05 13:15:00,701.8888619264288,4440.2544
2026-03-05 13:30:00,676.5218049830984,4292.078
2026-03-05 13:45:00,645.4095549914704,4107.569
2026-03-05 14:00:00,611.4978748619444,3898.8835
2026-03-05 14:15:00,573.7803112456097,3662.483
2026-03-05 14:30:00,533.1919660852767,3407.0547
2026-03-05 14:45:00,488.6991341647058,3126.3655
2026-03-05 15:00:00,440.5978476811292,2819.982
2026-03-05 15:15:00,391.4910456491118,2505.67
2026-03-05 15:30:00,342.9482608042197,2196.387
2026-03-05 15:45:00,290.31861273269885,1859.4183
2026-03-05 16:00:00,239.60949819092866,1534.6044
2026-03-05 16:15:00,189.0700141755702,1210.7556
2026-03-05 16:30:00,141.33924587428595,904.0701
2026-03-05 16:45:00,80.39464535162311,513.9393
2026-03-05 17:00:00,20.236765738839075,125.58195
2026-03-05 17:15:00,0.0,0.0
2026-03-05 17:30:00,0.0,0.0
2026-03-05 17:45:00,0.0,0.0
2026-03-05 18:00:00,0.0,0.0
2026-03-05 18:15:00,0.0,0.0
2026-03-05 18:30:00,0.0,0.0
2026-03-05 18:45:00,0.0,0.0
2026-03-05 19:00:00,0.0,0.0
2026-03-05 19:15:00,0.0,0.0
2026-03-05 19:30:00,0.0,0.0
2026-03-05 19:45:00,0.0,0.0
2026-03-05 20:00:00,0.0,0.0
2026-03-05 20:15:00,0.0,0.42771462
2026-03-05 20:30:00,0.0,1.6822385
2026-03-05 20:45:00,0.0,2.2119856
2026-03-05 21:00:00,0.0,2.5520089
2026-03-05 21:15:00,0.0,3.1352284
2026-03-05 21:30:00,0.0,2.548484
2026-03-05 21:45:00,0.0,2.3992314
2026-03-05 22:00:00,0.0,2.3103063
2026-03-05 22:15:00,0.0,1.8657374
2026-03-05 22:30:00,0.0,1.7734667
2026-03-05 22:45:00,0.0,1.7439942
2026-03-05 23:00:00,0.0,1.4985715
2026-03-05 23:15:00,0.0,1.5419228
2026-03-05 23:30:00,0.0,1.647129
2026-03-05 23:45:00,0.0,1.3342142
2026-03-06 00:00:00,0.0,1.4529403
2026-03-06 00:15:00,0.0,1.8355395
2026-03-06 00:30:00,0.0,1.2836027
2026-03-06 00:45:00,0.0,1.1239163
2026-03-06 01:00:00,0.0,0.90932554
2026-03-06 01:15:00,0.0,1.1328875
2026-03-06 01:30:00,0.0,0.30667046
2026-03-06 01:45:00,0.0,0.18693614
2026-03-06 02:00:00,0.0,0.132601
2026-03-06 02:15:00,0.0,0.16154261
2026-03-06 02:30:00,0.0,0.38961107
2026-03-06 02:45:00,0.0,0.10187592
2026-03-06 03:00:00,0.0,0.009906876
2026-03-06 03:15:00,0.0,0.3027292
2026-03-06 03:30:00,0.0,1.3961266
2026-03-06 03:45:00,0.0,1.5310038
2026-03-06 04:00:00,0.0,2.1861494
2026-03-06 04:15:00,0.0,3.1839378
2026-03-06 04:30:00,0.0,3.9998088
2026-03-06 04:45:00,0.0,5.087451
2026-03-06 05:00:00,0.0,5.837671
2026-03-06 05:15:00,0.0,6.500088
2026-03-06 05:30:00,0.0,5.8921094
2026-03-06 05:45:00,0.0,5.6103315
2026-03-06 06:00:00,4.076878847800968,29.873556
2026-03-06 06:15:00,53.36315644331626,344.18716
2026-03-06 06:30:00,118.37433335622458,756.2201
2026-03-06 06:45:00,164.0264369461988,1043.6691
2026-03-06 07:00:00,205.20628958534598,1298.4149
2026-03-06 07:15:00,245.72706971457836,1542.2731
2026-03-06 07:30:00,286.44444397230166,1789.158
2026-03-06 07:45:00,325.7701698609361,2023.3517
2026-03-06 08:00:00,362.76259825059714,2232.4512
2026-03-06 08:15:00,398.41543537358945,2438.2144
2026-03-06 08:30:00,434.7450095107404,2647.779
2026-03-06 08:45:00,471.1993337229893,2849.5657
2026-03-06 09:00:00,508.2770262267312,3062.0774
2026-03-06 09:15:00,544.4909876736506,3270.829
2026-03-06 09:30:00,581.3143519852472,3483.475
2026-03-06 09:45:00,615.3258406500141,3685.4558
2026-03-06 10:00:00,648.9898701126033,3890.025
2026-03-06 10:15:00,681.3385140334092,4091.5066
2026-03-06 10:30:00,710.9302146654979,4281.039
2026-03-06 10:45:00,735.3554347372394,4443.473
2026-03-06 11:00:00,755.6044870614503,4584.319
2026-03-06 11:15:00,771.6897224943737,4705.6963
2026-03-06 11:30:00,782.6477695135011,4795.792
2026-03-06 11:45:00,787.9994676094957,4852.5312
2026-03-06 12:00:00,787.7427264935069,4878.4253
2026-03-06 12:15:00,781.8713735682746,4870.498
2026-03-06 12:30:00,770.8628000965439,4823.4927
2026-03-06 12:45:00,755.6813886286171,4746.344
2026-03-06 13:00:00,735.8128979292994,4643.4146
2026-03-06 13:15:00,712.734788644903,4511.5107
2026-03-06 13:30:00,683.4437785914911,4338.038
2026-03-06 13:45:00,651.8740041825633,4148.6294
2026-03-06 14:00:00,616.5281287621917,3930.7683
2026-03-06 14:15:00,578.34604708546,3692.5532
2026-03-06 14:30:00,535.7701250204502,3424.3008
2026-03-06 14:45:00,490.78237364126346,3139.565
2026-03-06 15:00:00,442.7644109598857,2833.829
2026-03-06 15:15:00,393.14727435847965,2517.1326
2026-03-06 15:30:00,343.04796689303896,2196.7932
2026-03-06 15:45:00,290.4860655067168,1860.2048
2026-03-06 16:00:00,240.52874263149585,1540.2032
2026-03-06 16:15:00,189.26696666216532,1211.6885
2026-03-06 16:30:00,142.41280104412027,911.2138
2026-03-06 16:45:00,84.28545915193592,537.766
2026-03-06 17:00:00,25.810092491496306,161.64796
2026-03-06 17:15:00,0.0,0.0
2026-03-06 17:30:00,0.0,0.0
2026-03-06 17:45:00,0.0,0.0
2026-03-06 18:00:00,0.0,0.0
2026-03-06 18:15:00,0.0,0.0
2026-03-06 18:30:00,0.0,0.0
2026-03-06 18:45:00,0.0,0.0
2026-03-06 19:00:00,0.0,0.0
2026-03-06 19:15:00,0.0,0.0
2026-03-06 19:30:00,0.0,0.0
2026-03-06 19:45:00,0.0,0.0
2026-03-06 20:00:00,0.0,0.25099435
2026-03-06 20:15:00,0.0,0.5476894
2026-03-06 20:30:00,0.0,1.8845886
2026-03-06 20:45:00,0.0,1.9371023
2026-03-06 21:00:00,0.0,2.2632236
2026-03-06 21:15:00,0.0,2.8669558
2026-03-06 21:30:00,0.0,2.7870972
2026-03-06 21:45:00,0.0,2.5811913
2026-03-06 22:00:00,0.0,2.4039366
2026-03-06 22:15:00,0.0,1.9901389
2026-03-06 22:30:00,0.0,1.6092011
2026-03-06 22:45:00,0.0,1.5760508
2026-03-06 23:00:00,0.0,0.75050217
2026-03-06 23:15:00,0.0,1.810692
2026-03-06 23:30:00,0.0,1.9250375
2026-03-06 23:45:00,0.0,2.741256
2026-03-07 00:00:00,0.0,1.660985
2026-03-07 00:15:00,0.0,1.6866497
2026-03-07 00:30:00,0.0,2.3633618
2026-03-07 00:45:00,0.0,2.1851907
2026-03-07 01:00:00,0.0,1.0349146
2026-03-07 01:15:00,0.0,1.347757
2026-03-07 01:30:00,0.0,1.0425987
2026-03-07 01:45:00,0.0,0.1848392
2026-03-07 02:00:00,0.0,0.0
2026-03-07 02:15:00,0.0,0.0
2026-03-07 02:30:00,0.0,0.0
2026-03-07 02:45:00,0.0,0.1966556
2026-03-07 03:00:00,0.0,0.79160005
2026-03-07 03:15:00,0.0,1.2477486
2026-03-07 03:30:00,0.0,0.5682632
2026-03-07 03:45:00,0.0,1.2886592
2026-03-07 04:00:00,0.0,2.9337294
2026-03-07 04:15:00,0.0,2.877748
2026-03-07 04:30:00,0.0,4.2421064
2026-03-07 04:45:00,0.0,4.697701
2026-03-07 05:00:00,0.0,5.968903
2026-03-07 05:15:00,0.0,6.4148197
2026-03-07 05:30:00,0.0,5.933492
2026-03-07 05:45:00,0.0,5.0456085
2026-03-07 06:00:00,3.0852043820032216,23.745932
2026-03-07 06:15:00,23.308149457017286,150.75017
2026-03-07 06:30:00,42.8717216951776,269.8263
2026-03-07 06:45:00,55.444398911074344,342.72818
2026-03-07 07:00:00,66.64294985889667,404.99457
2026-03-07 07:15:00,78.72485883603886,465.63678
2026-03-07 07:30:00,89.35950359216518,516.85913
2026-03-07 07:45:00,103.67300033748941,588.82086
2026-03-07 08:00:00,118.93170188000548,660.78503
2026-03-07 08:15:00,136.69991439031017,749.8267
2026-03-07 08:30:00,159.82087767994994,873.46216
2026-03-07 08:45:00,190.7239942796765,1040.0142
2026-03-07 09:00:00,230.800875071603,1273.261
2026-03-07 09:15:00,279.50913448952906,1562.5193
2026-03-07 09:30:00,333.9190089034418,1888.9573
2026-03-07 09:45:00,393.0807847291178,2252.9253
2026-03-07 10:00:00,461.37926401200536,2680.603
2026-03-07 10:15:00,534.0018004603596,3141.536
2026-03-07 10:30:00,602.7743233381503,3583.605
2026-03-07 10:45:00,664.3833512317752,3985.729
2026-03-07 11:00:00,720.8097773781882,4359.7744
2026-03-07 11:15:00,771.622012481519,4704.9854
2026-03-07 11:30:00,811.0576460799211,4978.629
2026-03-07 11:45:00,836.7127420406255,5166.2085
2026-03-07 12:00:00,849.5608324951844,5277.8086
2026-03-07 12:15:00,851.0402116407157,5315.6504
2026-03-07 12:30:00,844.0366355567107,5294.587
2026-03-07 12:45:00,829.012865345346,5220.4077
2026-03-07 13:00:00,806.421038585499,5098.0176
2026-03-07 13:15:00,776.2279964969753,4921.178
2026-03-07 13:30:00,741.3111443103866,4711.27
2026-03-07 13:45:00,704.1069041867748,4485.3584
2026-03-07 14:00:00,664.6057044513386,4240.2476
2026-03-07 14:15:00,620.7839223818814,3965.7546
2026-03-07 14:30:00,574.0729815350627,3670.9402
2026-03-07 14:45:00,525.925470615946,3366.161
2026-03-07 15:00:00,475.3208376207569,3043.683
2026-03-07 15:15:00,423.16206035731693,2710.5256
2026-03-07 15:30:00,369.34253429934,2366.435
2026-03-07 15:45:00,314.31644604869786,2014.0281
2026-03-07 16:00:00,258.8706012685565,1658.6826
2026-03-07 16:15:00,205.1408530457213,1314.2792
2026-03-07 16:30:00,154.91079399012705,992.0281
2026-03-07 16:45:00,95.65905385966894,611.29785
2026-03-07 17:00:00,32.8537971276064,208.15729
2026-03-07 17:15:00,0.0,0.0
2026-03-07 17:30:00,0.0,0.0
2026-03-07 17:45:00,0.0,0.0
2026-03-07 18:00:00,0.0,0.0
2026-03-07 18:15:00,0.0,0.0
2026-03-07 18:30:00,0.0,0.0
2026-03-07 18:45:00,0.0,0.0
2026-03-07 19:00:00,0.0,0.0
2026-03-07 19:15:00,0.0,0.0
2026-03-07 19:30:00,0.0,0.0
2026-03-07 19:45:00,0.0,0.0
2026-03-07 20:00:00,0.0,0.0
2026-03-07 20:15:00,0.0,0.38311416
2026-03-07 20:30:00,0.0,1.6437339
2026-03-07 20:45:00,0.0,2.1845071
2026-03-07 21:00:00,0.0,2.5366678
2026-03-07 21:15:00,0.0,2.1095831
2026-03-07 21:30:00,0.0,3.0237093
2026-03-07 21:45:00,0.0,2.7604241
2026-03-07 22:00:00,0.0,2.1205401
2026-03-07 22:15:00,0.0,1.8902756
2026-03-07 22:30:00,0.0,1.7074296
2026-03-07 22:45:00,0.0,1.473285
2026-03-07 23:00:00,0.0,1.6679854
2026-03-07 23:15:00,0.0,1.710676
2026-03-07 23:30:00,0.0,1.6393952
2026-03-07 23:45:00,0.0,1.3862082
2026-03-08 00:00:00,0.0,2.6462698
2026-03-08 00:15:00,0.0,2.7376697
2026-03-08 00:30:00,0.0,2.3193767
2026-03-08 00:45:00,0.0,2.2321968
2026-03-08 01:00:00,0.0,1.8036189
2026-03-08 01:15:00,0.0,1.1549278
2026-03-08 01:30:00,0.0,0.7995095
2026-03-08 01:45:00,0.0,0.47203982
2026-03-08 02:00:00,0.0,0.21120307
2026-03-08 02:15:00,0.0,0.16387986
2026-03-08 02:30:00,0.0,0.17823221
2026-03-08 02:45:00,0.0,0.30763286
2026-03-08 03:00:00,0.0,0.79644275
2026-03-08 03:15:00,0.0,1.1623596
2026-03-08 03:30:00,0.0,1.915474
2026-03-08 03:45:00,0.0,2.8716302
2026-03-08 04:00:00,0.0,3.5891807
2026-03-08 04:15:00,0.0,3.9477346
2026-03-08 04:30:00,0.0,5.3384
2026-03-08 04:45:00,0.0,5.718681
2026-03-08 05:00:00,0.0,5.2201433
2026-03-08 05:15:00,0.0,5.7412705
2026-03-08 05:30:00,0.0,5.9774666
2026-03-08 05:45:00,0.0,5.2035
2026-03-08 06:00:00,11.521817309453777,77.22784
2026-03-08 06:15:00,63.697771247308204,410.14743
2026-03-08 06:30:00,125.82946695455283,804.7242
2026-03-08 06:45:00,171.5036367721334,1091.1627
2026-03-08 07:00:00,215.5352938274525,1364.2981
2026-03-08 07:15:00,257.1341590300781,1616.8167
2026-03-08 07:30:00,297.3454502470933,1858.7911
2026-03-08 07:45:00,336.1980006339603,2089.0012
2026-03-08 08:00:00,372.73318099235814,2298.1528
2026-03-08 08:15:00,407.9335592977528,2499.5806
2026-03-08 08:30:00,438.8696836521317,2672.1416
2026-03-08 08:45:00,467.0433988946613,2822.994
2026-03-08 09:00:00,490.52535258482976,2947.8027
2026-03-08 09:15:00,508.8521175169112,3041.1729
2026-03-08 09:30:00,524.4526649994032,3115.5916
2026-03-08 09:45:00,536.3489211656997,3177.1055
2026-03-08 10:00:00,544.0618555674316,3214.0078
2026-03-08 10:15:00,547.5896855683793,3229.2896
2026-03-08 10:30:00,547.3953725723709,3226.5845
2026-03-08 10:45:00,547.793102472472,3233.8198
2026-03-08 11:00:00,544.445275951781,3222.3071
2026-03-08 11:15:00,538.3143320319849,3200.7495
2026-03-08 11:30:00,531.7719534031077,3178.0386
2026-03-08 11:45:00,522.8991541749585,3141.5632
2026-03-08 12:00:00,513.6047656312502,3110.8108
2026-03-08 12:15:00,503.41723657654137,3073.3394
2026-03-08 12:30:00,491.36370286886347,3019.6592
2026-03-08 12:45:00,477.93993910968675,2955.764
2026-03-08 13:00:00,463.62184629168416,2886.709
2026-03-08 13:15:00,446.9563063077884,2797.1138
2026-03-08 13:30:00,428.909807367062,2696.0273
2026-03-08 13:45:00,409.9701418825209,2588.5203
2026-03-08 14:00:00,388.6734152728005,2461.196
2026-03-08 14:15:00,365.9812682792254,2322.7869
2026-03-08 14:30:00,343.3750847952185,2183.2715
2026-03-08 14:45:00,318.3936148103422,2027.3273
2026-03-08 15:00:00,293.513256580883,1871.1448
2026-03-08 15:15:00,267.789670833587,1708.5621
2026-03-08 15:30:00,240.67990096293673,1537.6208
2026-03-08 15:45:00,210.57350699406513,1345.1821
2026-03-08 16:00:00,181.2529684036123,1158.3573
2026-03-08 16:15:00,148.83833995882935,951.76715
2026-03-08 16:30:00,116.60607971934942,745.6364
2026-03-08 16:45:00,75.30672341718777,479.78806
2026-03-08 17:00:00,29.74077764922748,187.90671
2026-03-08 17:15:00,0.0,0.0
2026-03-08 17:30:00,0.0,0.0
2026-03-08 17:45:00,0.0,0.0
2026-03-08 18:00:00,0.0,0.0
2026-03-08 18:15:00,0.0,0.0
2026-03-08 18:30:00,0.0,0.0
2026-03-08 18:45:00,0.0,0.0
2026-03-08 19:00:00,0.0,0.0
2026-03-08 19:15:00,0.0,0.0
2026-03-08 19:30:00,0.0,0.0
2026-03-08 19:45:00,0.0,0.0
2026-03-08 20:00:00,0.0,0.0
2026-03-08 20:15:00,0.0,0.49819311
2026-03-08 20:30:00,0.0,0.61194295
2026-03-08 20:45:00,0.0,1.2075785
2026-03-08 21:00:00,0.0,2.8101418
2026-03-08 21:15:00,0.0,2.373796
2026-03-08 21:30:00,0.0,1.9335122
2026-03-08 21:45:00,0.0,1.9434917
2026-03-08 22:00:00,0.0,2.0478692
2026-03-08 22:15:00,0.0,1.8939687
2026-03-08 22:30:00,0.0,1.7748072
2026-03-08 22:45:00,0.0,1.3160962
2026-03-08 23:00:00,0.0,1.431278
