ds,global_tilted_irradiance
2026-02-24 21:45:00,0.0
2026-02-24 22:00:00,0.0
2026-02-24 22:15:00,0.0
2026-02-24 22:30:00,0.0
2026-02-24 22:45:00,0.0
2026-02-24 23:00:00,0.0
2026-02-24 23:15:00,0.0
2026-02-24 23:30:00,0.0
2026-02-24 23:45:00,0.0
2026-02-25 00:00:00,0.0
2026-02-25 00:15:00,0.0
2026-02-25 00:30:00,0.0
2026-02-25 00:45:00,0.0
2026-02-25 01:00:00,0.0
2026-02-25 01:15:00,0.0
2026-02-25 01:30:00,0.0
2026-02-25 01:45:00,0.0
